account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,area_code_area_code_415,area_code_area_code_510
90,0,0,0,192.1,80,125,22.89,259.6,97,4,3.16,2,0,0,0
120,0,0,0,185.7,133,149,19.98,256.4,78,6,4.56,0,0,1,0
76,0,0,0,204.2,100,139,24.87,244.3,105,2,2.84,0,0,1,0
42,0,0,0,155.4,127,45,13.95,157.7,128,3,2.43,0,0,1,0
100,0,0,0,131.1,108,81,14.98,89.7,81,4,1.16,1,0,1,0
113,1,0,0,125.2,93,119,17.54,129.3,139,8,2.24,0,0,0,0
127,0,0,0,266.6,106,168,22.51,207.2,119,2,1.59,1,1,1,0
138,0,1,37,75.8,102,147,14.76,162.6,96,13,2.21,0,0,1,0
69,0,0,0,167.4,105,142,10.33,209.3,83,2,4.32,1,0,0,1
103,0,1,29,294.7,95,105,20.17,300.3,127,6,3.7,1,0,0,0
149,0,0,0,207.3,115,82,16.86,114.1,83,4,2.32,1,0,0,1
95,0,0,0,149.2,96,116,22.16,201.0,120,2,2.19,1,0,1,0
119,0,1,27,220.1,128,133,22.8,146.5,80,3,3.0,0,0,1,0
55,1,0,0,269.6,121,91,14.59,219.0,98,6,2.21,1,0,1,0
82,0,0,0,199.3,112,120,16.44,254.4,117,10,1.89,0,0,1,0
80,0,0,0,194.8,116,93,17.84,194.1,100,3,3.46,0,0,1,0
16,0,0,0,228.6,130,103,17.71,195.3,118,7,3.21,0,0,0,1
170,0,1,22,173.6,66,83,12.09,156.5,93,3,1.4,1,0,0,0
136,0,0,0,109.4,91,111,17.64,135.0,107,5,3.13,0,0,0,1
84,0,0,0,109.1,114,113,19.67,274.0,112,4,2.59,0,0,1,0
75,0,0,0,111.7,121,119,20.17,253.5,110,6,3.54,1,0,1,0
128,0,0,0,227.9,130,71,25.72,191.5,82,7,1.49,1,1,0,0
67,0,0,0,234.3,111,87,17.54,157.3,101,10,1.57,3,0,1,0
124,0,0,0,151.1,123,104,15.93,255.4,93,3,1.43,1,0,0,0
63,0,0,0,142.5,92,102,17.71,228.9,120,2,2.03,2,0,1,0
153,0,0,0,195.4,107,96,13.14,142.8,97,6,3.13,1,0,0,1
126,0,0,0,226.2,88,114,11.93,208.9,110,2,1.73,0,0,1,0
129,0,0,0,101.4,145,116,21.17,157.6,107,6,1.92,1,0,0,0
159,0,1,15,113.9,102,146,12.35,195.2,137,9,3.19,1,0,1,0
143,0,1,26,119.6,133,136,21.0,227.3,54,3,3.51,1,0,1,0
136,1,0,0,199.6,89,96,17.97,72.4,84,4,2.97,3,1,0,0
130,0,0,0,159.9,70,127,20.13,227.9,95,1,2.43,1,0,1,0
216,0,0,0,212.3,106,71,16.24,224.9,79,8,2.54,3,0,0,0
73,0,0,0,157.6,92,87,16.86,364.9,106,4,2.46,1,0,0,0
155,0,0,0,250.5,89,84,12.42,164.2,60,3,2.27,1,0,1,0
90,0,0,0,190.0,98,111,16.67,216.4,58,6,2.16,2,0,0,1
102,0,1,27,109.8,66,76,17.62,236.9,101,7,2.78,0,0,0,0
122,0,1,33,270.8,96,110,18.73,169.9,104,8,3.19,4,0,0,1
161,0,0,0,252.3,120,98,20.72,284.4,96,2,2.48,1,1,0,0
112,0,0,0,206.2,122,94,13.98,140.3,101,7,3.4,3,0,0,1
103,0,0,0,198.5,112,90,3.61,179.2,124,5,3.35,0,0,1,0
105,0,0,0,132.3,105,89,12.28,195.5,127,3,1.46,0,0,1,0
116,0,1,17,193.4,112,131,20.45,248.1,98,3,3.08,5,0,1,0
139,0,0,0,192.8,104,96,19.92,203.2,101,3,3.51,3,0,1,0
93,0,0,0,162.9,103,97,20.71,172.4,111,5,1.89,4,0,0,0
155,1,1,26,211.7,121,123,11.83,146.7,89,3,3.0,1,0,1,0
33,0,1,35,186.8,124,69,22.19,317.8,103,5,4.05,0,0,1,0
125,0,0,0,163.8,73,85,21.73,192.9,95,4,4.24,0,0,1,0
79,0,0,0,66.7,124,91,17.34,254.7,110,2,4.08,1,0,1,0
64,0,0,0,261.9,113,99,12.59,145.2,74,4,3.73,0,0,0,0
208,0,0,0,326.5,67,113,14.99,181.7,102,6,2.89,2,1,0,1
102,0,0,0,158.0,94,100,17.67,190.4,120,10,2.73,0,0,0,0
78,0,0,0,157.3,61,119,20.57,196.0,107,1,2.86,1,0,0,0
37,0,0,0,257.3,117,92,11.43,306.2,102,5,2.21,3,0,0,0
76,0,1,33,189.7,66,65,18.09,165.7,108,5,2.7,1,0,0,1
132,0,0,0,191.9,107,127,17.59,272.0,88,2,3.4,1,0,0,1
186,0,1,26,74.3,107,116,15.07,296.3,90,3,3.92,2,0,1,0
81,1,0,0,227.4,105,120,17.98,258.2,113,3,3.21,0,0,0,1
93,0,1,37,230.4,95,89,13.22,179.0,90,9,2.81,3,0,1,0
56,0,0,0,254.8,83,98,16.49,186.2,118,2,3.65,4,0,0,1
92,0,1,28,151.1,90,79,16.56,239.2,114,3,2.7,1,0,0,0
145,0,1,31,216.0,94,123,19.13,234.7,109,1,2.89,2,0,0,0
35,0,0,0,105.6,129,129,21.95,213.1,77,3,2.35,0,0,1,0
51,0,0,0,41.2,106,82,17.9,220.1,115,3,3.35,0,0,1,0
64,0,0,0,224.8,111,101,16.15,221.4,110,2,2.48,1,0,1,0
83,0,1,25,191.3,95,136,21.31,249.4,86,5,4.75,2,0,1,0
32,0,1,31,232.8,97,111,15.6,206.8,111,2,3.51,0,0,1,0
141,0,0,0,196.5,104,111,14.88,209.6,110,4,3.81,6,0,0,1
108,0,1,34,162.1,83,117,14.6,259.8,76,3,2.59,4,1,0,1
161,0,0,0,173.4,100,74,18.16,141.5,69,4,3.11,1,0,1,0
166,0,0,0,199.6,93,99,18.22,196.8,110,5,1.94,3,0,0,1
145,0,0,0,158.8,120,145,29.93,177.6,140,6,1.67,2,0,0,1
77,0,1,17,204.9,84,102,17.09,219.7,97,5,3.05,0,0,0,0
142,1,0,0,140.8,140,119,19.43,152.9,88,7,2.94,1,0,1,0
137,0,0,0,109.8,120,86,19.59,255.8,103,6,3.21,1,0,0,1
86,0,0,0,139.1,95,82,12.43,186.8,120,5,3.19,2,0,0,0
82,0,0,0,120.5,107,124,14.99,258.0,121,5,2.84,0,0,1,0
153,0,0,0,122.5,145,103,23.23,197.8,71,3,2.16,2,0,0,1
29,0,0,0,195.6,71,74,10.74,148.6,87,4,3.83,1,0,0,1
54,0,0,0,272.6,83,74,21.14,197.4,111,2,2.57,1,1,1,0
104,0,0,0,130.5,77,117,11.15,264.7,63,6,3.51,0,0,1,0
126,0,0,0,193.1,114,61,6.42,186.2,73,1,3.0,3,0,1,0
121,0,1,22,212.3,107,94,20.23,332.8,114,2,2.81,1,0,1,0
105,0,1,40,236.5,111,110,9.95,221.1,115,3,2.19,2,0,1,0
100,0,0,0,185.0,122,92,15.51,274.9,92,8,1.38,1,0,0,0
123,0,1,31,203.6,108,112,13.34,236.2,114,5,3.24,1,0,0,0
35,0,0,0,158.6,67,96,11.08,229.8,80,5,1.86,2,0,0,0
166,0,0,0,136.1,116,93,15.42,131.4,108,4,3.05,0,0,1,0
116,0,0,0,164.6,110,103,23.0,230.4,109,3,2.16,0,0,0,1
52,0,0,0,148.3,83,79,15.44,155.6,104,6,2.24,3,0,0,1
148,0,0,0,249.7,91,90,15.73,234.2,88,1,2.84,1,0,0,0
54,1,0,0,190.5,108,108,22.07,141.5,111,2,2.62,2,1,1,0
72,0,1,39,92.8,98,115,23.05,167.1,83,7,1.57,1,0,0,0
105,0,0,0,226.9,106,77,15.49,203.9,107,2,3.13,0,1,1,0
145,0,0,0,185.9,106,112,17.82,224.7,87,4,2.51,2,0,0,0
162,0,1,21,205.2,128,128,19.69,180.3,100,3,2.86,2,0,0,0
95,0,0,0,190.2,119,70,13.35,181.5,120,6,3.78,0,0,0,0
106,0,0,0,213.9,95,70,12.91,260.1,124,5,3.29,3,0,0,1
32,0,0,0,230.7,122,134,17.4,142.0,86,3,2.35,2,0,0,1
105,0,0,0,181.3,134,84,11.56,271.2,122,3,2.78,1,0,1,0
102,0,0,0,144.4,87,128,22.65,217.6,59,7,1.92,0,0,1,0
89,0,1,32,209.9,113,104,21.23,224.2,92,7,2.35,1,0,1,0
149,0,1,20,198.9,77,88,23.29,190.7,76,9,3.86,1,0,1,0
84,0,1,12,89.7,87,73,11.78,165.8,114,2,2.89,1,0,0,1
108,0,1,32,209.5,108,64,9.32,189.7,145,6,2.46,6,1,0,0
42,0,1,21,125.5,67,90,14.17,227.1,97,1,2.97,2,0,1,0
128,1,0,0,192.8,96,86,11.61,151.8,75,4,3.65,1,1,0,1
66,0,1,21,134.4,110,104,11.58,215.6,105,4,2.62,3,0,1,0
135,0,0,0,218.8,123,64,20.64,85.8,80,3,2.78,4,0,1,0
167,0,0,0,191.5,93,76,13.92,189.1,103,9,3.81,1,0,0,1
74,0,0,0,176.1,79,105,17.71,237.5,86,4,4.35,4,0,0,0
42,0,0,0,303.9,106,54,19.74,147.1,76,3,1.57,1,1,1,0
178,1,0,0,124.5,134,78,12.0,268.2,113,2,3.08,2,1,0,0
122,0,1,30,237.7,94,91,13.15,223.1,98,3,2.57,1,0,1,0
140,0,1,28,157.1,77,97,14.65,184.5,94,9,3.0,1,0,0,1
92,0,0,0,183.7,103,97,23.0,132.9,104,2,3.02,0,0,0,1
132,0,0,0,140.3,144,89,25.06,153.5,126,4,3.16,2,0,1,0
34,0,0,0,151.0,102,101,11.17,186.6,86,7,2.67,0,0,1,0
52,0,1,31,122.2,88,100,11.82,141.9,141,10,1.54,3,0,0,0
82,0,0,0,185.8,36,134,23.5,192.1,104,7,1.54,4,0,0,0
110,0,0,0,178.5,124,141,12.49,217.1,102,7,2.67,1,0,1,0
146,0,0,0,205.4,101,77,11.47,310.5,83,2,2.78,3,0,1,0
79,0,0,0,41.9,124,95,17.94,237.9,55,5,3.08,1,0,1,0
37,0,0,0,199.5,107,110,17.64,83.9,123,4,2.19,2,0,0,0
149,0,0,0,166.6,61,107,18.6,208.3,131,6,2.21,7,0,0,1
30,0,0,0,112.9,81,68,19.11,188.4,122,7,3.05,4,1,0,0
112,0,0,0,243.4,77,97,15.48,259.2,94,2,3.46,1,0,0,1
166,0,1,41,196.7,109,107,10.57,198.3,94,5,2.97,5,1,0,0
112,0,0,0,172.7,112,83,20.78,242.3,68,1,1.11,0,0,0,1
117,0,0,0,180.6,134,96,18.41,101.0,122,6,2.86,4,1,0,1
74,0,1,25,234.4,113,82,22.6,241.4,77,4,3.7,0,0,1,0
93,0,0,0,179.5,121,131,16.31,165.5,125,4,3.24,0,0,1,0
101,0,1,28,105.9,132,107,19.69,281.3,120,5,2.89,1,0,1,0
158,0,0,0,172.4,114,69,21.81,235.3,104,0,0.0,2,0,0,0
65,0,0,0,158.3,71,119,14.31,139.9,119,6,1.78,2,0,0,0
53,1,0,0,145.0,80,82,19.41,169.4,109,5,2.4,0,0,0,1
139,0,1,43,231.0,85,82,18.9,148.0,105,5,2.24,2,0,1,0
97,0,0,0,252.6,89,91,28.93,256.5,67,5,2.38,1,1,0,1
149,0,1,43,206.7,79,122,14.84,241.5,80,3,2.94,1,0,0,1
125,0,0,0,191.6,115,108,17.48,210.2,123,3,2.48,2,0,0,0
136,0,0,0,132.4,110,81,21.6,176.5,100,6,3.51,2,0,0,1
73,0,1,19,179.4,108,90,7.96,234.6,99,4,4.02,2,0,0,0
115,1,0,0,345.3,81,106,17.29,217.5,107,8,3.19,1,1,0,1
150,0,1,27,209.8,112,80,13.18,251.5,111,6,1.94,0,0,0,0
43,0,0,0,168.4,125,89,20.72,214.7,102,2,3.0,1,0,1,0
136,0,0,0,204.5,63,95,17.75,224.0,119,2,2.65,0,0,0,1
130,0,0,0,176.3,140,104,17.09,161.9,123,5,3.05,1,0,0,0
81,0,0,0,198.4,93,108,17.93,193.3,71,6,2.81,2,0,1,0
114,0,1,25,129.0,77,110,24.65,177.1,110,5,3.13,1,0,1,0
90,0,0,0,76.1,121,73,24.68,236.9,89,3,2.92,0,0,1,0
146,0,0,0,157.4,89,117,16.66,147.7,150,4,2.92,0,0,1,0
138,0,0,0,194.3,83,97,16.14,232.2,102,3,2.43,5,0,1,0
57,0,0,0,176.9,75,86,17.36,254.1,90,4,1.65,1,0,0,1
147,0,1,38,243.4,126,109,23.27,282.9,91,8,3.81,2,0,1,0
79,0,1,31,173.2,98,123,12.71,245.7,91,7,3.11,1,0,1,0
115,0,0,0,143.6,135,119,23.63,46.7,84,3,3.43,0,0,0,1
112,0,0,0,174.5,127,71,22.04,170.5,120,7,3.05,1,0,0,1
115,1,0,0,147.7,105,68,15.65,153.5,102,5,3.43,0,0,1,0
91,0,0,0,159.0,109,142,21.68,82.4,73,4,2.73,0,0,0,1
142,0,0,0,145.4,93,98,17.77,214.0,96,1,2.94,1,0,1,0
88,0,0,0,168.8,141,129,17.98,86.9,92,7,2.84,3,0,1,0
57,0,0,0,149.3,100,110,17.02,231.7,101,3,3.21,2,0,0,1
106,0,0,0,160.8,73,112,14.48,249.2,131,3,1.94,1,0,0,1
141,0,0,0,151.5,104,114,20.59,304.2,109,2,2.92,1,0,1,0
135,1,1,24,127.7,54,105,18.28,234.3,84,4,1.57,2,0,0,1
117,0,0,0,233.4,71,76,25.19,276.9,103,1,2.78,0,1,1,0
43,0,0,0,135.8,125,88,13.87,229.8,106,3,3.4,0,0,0,0
108,1,1,42,130.1,90,128,14.2,244.7,80,5,3.67,3,1,1,0
9,0,1,16,88.5,87,108,15.2,228.7,96,3,3.11,2,0,1,0
148,0,1,11,252.9,129,88,24.17,262.8,99,1,3.32,1,0,1,0
135,0,1,22,197.1,113,95,22.05,134.7,135,5,3.94,2,0,1,0
182,0,1,24,128.1,104,127,12.19,191.0,98,3,3.13,1,0,1,0
119,0,0,0,134.9,70,74,17.98,188.5,105,6,3.05,1,0,0,1
127,1,0,0,256.5,87,101,18.88,156.7,122,3,3.51,1,0,1,0
162,0,0,0,217.6,87,71,23.72,250.7,65,4,2.81,2,1,0,0
98,0,0,0,187.2,127,88,16.63,181.8,129,4,1.38,1,0,0,1
68,0,1,41,226.0,113,115,12.73,184.9,88,2,3.11,2,0,1,0
89,1,0,0,125.6,108,90,18.11,181.7,108,5,1.46,1,0,0,1
78,0,0,0,254.1,112,80,18.35,267.1,124,3,4.4,0,1,1,0
105,1,0,0,273.9,119,103,23.68,255.3,90,7,2.94,1,1,1,0
133,0,0,0,201.7,85,116,14.4,286.3,80,4,1.62,0,0,0,1
99,0,0,0,135.7,107,103,17.71,209.0,95,3,2.38,7,1,0,0
101,0,1,21,238.0,88,84,17.82,233.0,95,5,2.7,2,0,1,0
65,0,0,0,195.4,110,109,15.4,178.5,105,4,2.4,0,0,0,1
117,0,0,0,223.7,73,69,17.44,282.9,51,1,3.0,2,0,1,0
176,0,1,23,283.2,130,74,13.82,177.7,104,6,1.94,1,0,1,0
146,1,0,0,160.1,63,112,17.71,177.6,98,3,2.48,2,0,0,0
118,0,1,23,289.5,52,111,14.16,119.1,88,4,2.57,1,0,0,0
101,0,1,24,240.5,103,78,23.84,212.8,69,5,2.81,2,0,1,0
127,0,0,0,135.5,110,116,12.41,208.0,88,4,2.89,2,0,0,0
106,1,0,0,196.7,100,109,17.87,173.8,83,1,2.11,4,1,0,1
119,0,0,0,37.4,102,115,15.5,191.9,100,5,2.24,2,0,1,0
65,0,1,31,282.3,70,89,12.92,225.5,93,4,3.24,1,0,0,0
154,0,1,14,183.0,113,144,15.9,181.1,112,3,2.75,1,0,1,0
73,0,0,0,182.3,115,97,16.93,120.2,113,5,4.86,1,0,1,0
164,0,1,32,111.7,116,93,11.38,176.5,76,5,2.16,1,0,0,0
90,0,0,0,114.4,122,154,10.85,253.1,109,5,2.73,2,0,1,0
163,0,1,39,268.1,104,65,18.41,359.9,118,4,3.08,0,0,1,0
107,0,0,0,86.8,95,85,9.19,204.3,87,3,3.56,1,0,0,0
64,0,0,0,148.1,73,101,14.02,216.0,125,2,3.32,5,1,0,0
25,1,0,0,161.7,99,89,18.37,176.7,115,6,3.35,1,0,1,0
116,0,1,35,200.4,104,89,23.19,214.5,100,4,2.24,1,0,1,0
111,0,0,0,187.8,107,70,20.91,175.9,88,7,2.84,0,0,1,0
121,0,0,0,150.7,105,133,16.77,169.0,116,15,2.48,1,0,0,0
116,0,0,0,217.3,91,95,18.37,148.1,76,3,3.05,2,0,1,0
101,0,0,0,93.8,127,104,12.75,241.1,116,2,2.89,1,0,0,1
111,0,0,0,249.8,109,106,20.6,231.8,78,4,3.13,0,1,0,0
149,0,0,0,187.6,83,81,17.12,264.2,79,1,2.38,1,0,0,0
65,0,0,0,105.7,95,100,12.05,180.5,105,12,1.78,2,0,1,0
127,0,1,14,143.2,99,91,14.44,221.6,77,1,3.13,1,0,1,0
75,0,0,0,203.3,70,97,19.46,222.2,118,3,3.86,1,0,0,0
103,0,0,0,189.8,110,83,9.82,191.3,103,4,3.29,0,0,1,0
125,0,0,0,214.7,115,94,22.15,266.3,123,6,2.0,3,0,1,0
75,0,0,0,305.1,106,115,15.98,235.4,116,5,2.3,0,1,1,0
96,0,1,27,261.3,96,101,18.78,179.4,97,2,3.05,1,0,1,0
42,0,0,0,196.5,89,123,20.51,143.2,105,7,1.08,0,0,0,0
101,0,0,0,0.0,0,119,16.33,168.8,95,4,1.94,1,0,0,1
104,0,0,0,225.9,123,106,13.84,272.1,85,4,2.73,1,0,1,0
39,0,1,38,201.8,66,87,17.01,173.7,112,3,2.57,0,0,0,1
72,0,1,31,221.4,124,96,26.64,175.9,94,1,3.19,3,0,0,0
69,0,1,27,268.8,78,89,20.96,271.9,102,3,4.43,0,0,0,1
99,0,1,42,216.0,125,104,19.75,215.5,100,4,2.51,2,1,1,0
94,0,0,0,181.8,85,98,17.2,245.9,97,2,2.48,4,0,0,0
103,0,0,0,107.9,111,129,14.19,208.5,78,3,2.62,1,0,0,0
115,0,0,0,99.7,107,96,12.33,149.4,99,4,3.81,2,0,0,1
93,0,0,0,174.1,127,73,15.03,240.0,111,3,2.89,0,0,1,0
53,0,0,0,145.1,116,82,19.86,208.7,95,5,2.13,2,0,1,0
124,0,0,0,254.3,113,104,6.71,153.2,69,2,3.19,2,0,1,0
153,0,1,31,218.5,130,103,11.41,118.9,105,6,2.54,0,0,1,0
99,0,1,19,87.7,103,86,18.96,182.3,112,4,1.97,2,0,0,0
86,0,0,0,227.9,105,118,18.59,223.2,120,5,3.83,3,0,1,0
139,0,0,0,221.3,140,89,13.41,192.5,89,6,3.05,1,0,0,1
102,0,0,0,69.7,85,107,19.25,128.5,104,2,3.0,2,0,0,1
109,0,0,0,193.6,58,115,12.64,282.5,105,1,3.54,2,0,1,0
103,0,0,0,246.5,47,84,16.62,200.5,96,4,3.16,1,0,0,1
108,0,1,28,221.3,117,102,13.26,159.3,80,3,2.35,0,0,1,0
104,1,0,0,160.4,73,103,24.98,306.6,90,5,3.4,4,0,0,0
160,0,0,0,216.8,77,117,17.62,228.6,117,2,1.51,1,0,0,0
45,0,0,0,96.1,103,134,20.98,229.7,92,4,2.62,1,0,1,0
152,0,0,0,140.5,92,96,15.88,227.0,89,5,2.57,2,0,0,0
190,0,0,0,169.4,102,113,21.55,197.1,93,5,2.4,1,0,1,0
97,0,0,0,238.6,85,75,17.28,180.5,127,8,4.37,0,0,0,0
90,0,0,0,259.1,140,119,10.54,188.3,79,3,3.46,0,0,1,0
130,0,0,0,263.7,113,103,15.85,195.3,99,6,4.94,1,1,1,0
87,0,0,0,110.9,91,115,13.47,207.5,131,5,1.67,1,0,0,1
194,0,0,0,48.4,101,138,23.89,218.5,87,1,4.91,1,0,0,0
36,0,0,0,202.4,115,115,19.61,202.0,127,2,2.75,3,0,1,0
116,0,1,44,230.6,94,103,19.05,244.0,76,2,3.0,0,0,1,0
134,0,1,34,247.2,105,133,19.17,186.3,76,5,1.65,2,1,0,1
69,1,1,33,271.5,98,102,21.54,165.4,85,2,2.21,1,1,0,1
74,0,0,0,221.1,124,94,9.42,240.1,112,3,2.86,0,0,1,0
156,0,0,0,174.5,65,116,16.78,238.5,86,2,2.86,0,0,1,0
98,0,0,0,182.6,76,75,12.34,162.6,127,1,3.24,6,1,1,0
133,0,0,0,227.4,90,135,6.22,114.3,99,7,1.27,0,0,0,1
148,0,0,0,279.3,104,87,17.14,280.8,99,2,2.13,2,1,1,0
129,0,1,23,210.7,119,51,11.68,248.2,92,6,2.13,2,0,1,0
100,0,1,32,125.2,123,101,19.63,192.0,106,9,3.4,3,0,1,0
161,0,0,0,166.2,125,78,23.75,181.0,85,6,3.62,1,0,1,0
68,0,0,0,232.4,76,103,13.03,214.6,107,2,2.84,1,0,1,0
111,0,0,0,284.4,89,113,13.35,242.8,91,8,2.27,0,1,1,0
30,0,0,0,137.6,108,80,13.77,187.7,126,10,1.57,3,0,0,0
117,1,1,22,196.0,82,82,27.43,225.6,120,5,1.0,1,0,1,0
66,0,0,0,116.4,98,74,8.13,181.5,94,3,2.84,3,0,1,0
93,0,1,31,237.2,85,100,18.11,192.7,87,4,2.89,1,0,1,0
145,0,0,0,135.0,122,88,17.54,210.4,90,4,5.32,0,0,0,0
174,0,0,0,235.5,108,143,12.1,316.7,131,5,3.38,0,0,0,1
140,0,0,0,193.1,82,107,22.13,241.3,93,5,3.59,2,0,0,1
135,0,1,45,241.4,102,78,17.54,196.6,104,6,2.54,0,0,1,0
139,1,0,0,172.6,92,123,23.94,253.4,117,3,2.84,3,0,0,1
113,0,0,0,132.1,72,107,21.04,246.2,123,6,1.86,3,0,0,0
131,0,0,0,94.4,80,101,18.28,179.7,108,9,3.54,2,0,0,0
123,0,0,0,163.1,119,51,21.2,168.2,77,10,2.43,1,0,1,0
114,0,0,0,189.8,101,80,12.55,172.7,121,5,2.86,1,0,0,1
121,0,1,30,198.4,129,77,6.4,181.2,77,3,1.57,3,1,0,0
120,0,1,29,244.3,140,89,27.4,166.8,83,6,2.86,0,0,1,0
95,0,1,32,262.2,123,82,14.04,194.3,57,5,2.86,0,0,0,0
3,0,0,0,182.9,87,103,14.63,233.1,89,3,3.27,4,0,0,0
165,0,1,17,177.9,68,112,13.08,251.2,121,7,2.86,1,0,1,0
45,0,0,0,207.6,71,94,12.98,217.8,125,13,3.35,1,0,0,0
25,0,0,0,250.1,108,97,18.86,208.5,84,3,3.0,2,0,1,0
68,1,0,0,197.7,99,106,16.05,254.6,80,4,5.18,3,1,0,1
115,0,0,0,166.5,111,98,20.08,205.6,92,2,4.21,1,0,1,0
127,0,1,24,211.5,121,115,15.63,186.2,103,1,3.65,3,0,1,0
162,0,0,0,177.1,131,122,9.75,153.6,88,6,1.76,3,0,0,0
98,1,0,0,158.4,71,66,26.06,144.2,93,4,0.57,1,0,0,1
76,0,0,0,293.8,94,62,14.42,160.4,103,9,3.7,0,1,0,1
51,0,0,0,183.1,99,107,13.61,311.8,121,3,1.89,1,0,1,0
81,0,1,31,210.4,100,97,19.17,168.7,120,4,2.62,0,0,1,0
107,0,0,0,220.1,103,94,17.03,272.6,147,5,2.0,2,0,1,0
67,0,0,0,171.7,80,81,9.38,195.4,111,4,3.21,2,0,1,0
69,0,0,0,211.7,94,124,20.07,252.7,90,2,1.94,4,0,1,0
121,0,0,0,177.2,142,88,10.5,213.2,51,6,2.27,1,0,0,1
123,0,0,0,206.9,85,78,20.8,221.5,136,2,2.08,3,0,1,0
55,1,0,0,106.1,77,100,10.5,96.4,92,3,3.48,0,0,0,1
158,0,0,0,98.2,87,71,16.86,246.0,99,5,3.51,2,0,1,0
130,0,0,0,68.4,86,110,16.43,171.5,139,4,2.81,0,0,0,0
139,0,0,0,187.4,86,116,14.39,153.4,88,3,3.16,1,0,0,0
23,0,1,31,156.6,84,96,13.73,294.6,107,6,2.54,1,0,0,1
53,0,0,0,205.1,86,95,13.64,149.5,142,2,2.89,3,0,1,0
171,0,0,0,137.5,110,109,16.84,292.7,131,5,3.59,2,0,1,0
82,0,0,0,167.1,77,79,11.2,187.4,98,1,2.54,6,1,1,0
135,0,0,0,173.4,107,84,18.87,64.2,94,6,3.7,1,0,1,0
52,0,1,38,169.3,88,97,19.2,172.0,86,3,2.21,0,0,0,1
96,0,0,0,217.8,120,109,11.87,227.7,111,3,3.13,0,0,1,0
142,0,0,0,187.0,133,74,11.44,242.2,127,5,2.0,2,0,0,0
81,0,0,0,324.7,48,82,20.09,187.6,78,5,3.54,0,1,1,0
35,0,0,0,124.2,102,115,10.53,135.7,100,8,3.54,2,0,1,0
74,0,1,38,176.0,84,103,24.5,178.2,86,5,4.0,2,0,1,0
75,1,0,0,211.3,61,119,8.98,175.9,63,4,2.62,4,1,0,0
98,0,0,0,221.2,80,104,18.16,291.8,89,3,3.21,4,0,1,0
106,1,0,0,204.0,84,61,14.32,164.0,102,3,3.59,3,1,0,1
130,0,1,45,174.5,120,95,18.49,220.3,67,2,3.29,1,0,1,0
121,0,0,0,179.4,70,93,12.16,116.3,113,5,3.02,1,0,1,0
78,0,0,0,89.1,124,121,19.26,249.2,88,5,1.86,0,0,0,0
18,0,0,0,180.2,115,114,7.09,245.3,111,6,3.21,1,0,0,1
97,0,1,24,176.1,109,81,13.55,269.1,94,9,3.27,0,0,1,0
167,0,0,0,166.4,85,135,20.67,229.2,95,5,2.67,1,0,1,0
127,0,1,27,157.6,107,49,23.85,75.1,77,4,2.16,1,0,1,0
111,0,0,0,162.1,98,87,18.5,264.1,107,1,2.08,0,0,1,0
63,0,1,19,163.0,75,103,20.26,171.8,100,3,3.05,3,0,1,0
60,0,0,0,230.7,66,65,14.06,309.1,139,10,3.59,1,0,0,1
98,0,0,0,158.5,90,67,21.62,178.4,104,5,4.0,2,0,0,0
58,0,0,0,234.8,89,131,9.08,178.5,122,6,2.67,0,0,0,1
209,0,0,0,227.2,128,92,21.96,183.5,74,4,2.4,3,0,1,0
78,0,1,26,189.0,98,67,16.29,217.0,68,3,3.05,0,0,0,1
107,0,1,37,60.0,102,80,8.69,261.8,106,3,3.0,0,0,1,0
126,0,0,0,175.4,120,71,8.36,201.9,93,1,2.86,0,0,0,1
61,0,1,33,270.7,53,116,17.06,201.7,102,3,2.94,3,0,1,0
109,0,0,0,117.8,64,84,18.38,148.4,59,5,2.94,1,0,0,1
123,0,0,0,242.2,87,101,19.22,268.6,121,3,2.21,5,1,1,0
138,0,1,33,214.9,91,97,24.54,262.7,64,2,2.19,0,0,0,0
48,0,0,0,210.8,84,98,16.12,157.6,99,3,4.43,2,0,1,0
132,0,0,0,117.6,66,108,18.19,239.5,94,5,2.38,1,0,1,0
195,0,0,0,63.2,108,88,18.72,184.0,99,3,1.38,0,0,1,0
54,0,1,39,143.9,73,117,17.88,129.2,117,8,3.38,2,0,0,0
119,1,1,15,160.0,95,110,17.81,82.3,107,5,2.35,5,1,1,0
87,0,1,28,202.7,124,98,21.16,184.7,50,6,3.97,1,0,1,0
21,0,0,0,146.0,78,79,9.32,247.4,108,7,1.84,0,0,1,0
122,0,0,0,128.9,136,133,20.77,148.7,133,5,2.89,0,0,1,0
71,0,0,0,217.7,114,105,15.47,113.5,87,10,2.3,4,0,1,0
128,0,1,41,184.8,76,86,13.65,162.0,131,6,2.65,2,0,0,1
80,0,1,22,196.4,115,109,12.78,176.2,75,1,2.51,0,0,0,1
110,0,0,0,198.2,92,97,12.5,199.6,76,4,4.46,4,0,1,0
89,0,0,0,213.0,63,71,15.01,262.6,126,1,2.46,1,1,1,0
115,0,0,0,156.8,104,84,22.5,249.0,112,8,2.0,0,0,0,1
123,0,0,0,209.4,49,117,20.18,239.2,98,11,2.65,1,0,1,0
